FIPS,AE_latent_1,AE_latent_2,AE_latent_3,AE_latent_4
51195,1.0490628,2.868737,4.1348,-2.0679603
51197,1.1228139,2.7655883,3.9004261,-2.10963
51199,1.6500978,3.413429,3.949634,-1.6237377
51510,1.593442,4.1161685,8.0396,-0.93594694
51520,1.39102,3.7250102,5.4262567,-3.1156852
51540,2.7204158,5.068712,9.366277,-2.5338507
51550,1.1062884,3.3722115,3.7683947,-1.3534986
51570,1.0337703,2.2810037,2.9673529,-1.9986008
51590,1.1178813,3.0689547,5.417413,-3.1677222
51595,1.2839419,2.0837526,5.0537443,-2.9780786
51600,2.857932,2.5025084,7.6637907,-1.2634109
51610,2.6665974,2.3538601,7.26724,-1.2250367
51630,1.2318387,2.46125,5.651295,-0.9068053
51640,1.6884823,2.510124,4.819998,-2.5393362
51650,1.1756616,3.4718778,4.2332206,-2.0994186
51660,2.065978,4.025142,5.470012,-2.7147434
51670,0.82082605,2.6132088,4.522443,-2.140634
51680,1.261963,4.5973673,5.711953,-2.9321544
51683,1.5048852,1.6184924,3.870172,-0.85977805
51690,1.3521904,2.668281,4.401034,-2.8357124
51700,0.84443986,3.5855937,4.5195036,-2.1514354
51710,0.62405264,3.785559,4.828558,-2.2439427
51730,0.4800278,2.2166443,4.56049,-2.6861749
51740,0.62632,3.3420026,4.5141654,-2.2984524
51750,1.9971862,3.6799955,3.5854006,-2.307947
51760,1.1340508,4.913609,7.3674498,-2.0662165
51770,1.1460847,3.798692,5.0417395,-2.8811426
51775,1.6983564,3.8631577,4.563864,-2.3958893
51790,1.752513,3.4368823,5.21774,-2.453844
51800,1.0573931,2.343785,3.3358727,-0.9565438
51810,1.3561293,4.172631,4.770609,-1.4573468
51820,1.8004833,3.1112287,4.4176073,-2.2559597
51830,2.3197227,4.3128676,6.5205617,-2.0567896
51840,1.5101546,3.712285,5.1971874,-2.6155496
53001,1.4176767,2.4018922,3.3111625,-2.5224447
53003,2.1937535,4.3170724,4.330286,-2.6104193
53005,1.363006,3.8953815,4.3740573,-1.8078221
53007,1.9646482,3.8073592,5.222464,-2.1531367
53009,2.009766,4.206914,5.411182,-2.1085804
53011,1.2594488,4.0457196,4.596693,-1.2361634
53015,1.1341119,3.0233853,3.7859697,-1.4962724
53017,2.02496,3.7354841,4.684704,-2.0643148
53019,2.5986934,2.4258628,5.215723,-2.4435792
53021,1.4531865,2.910408,3.076974,-2.0801792
53025,1.8294315,3.3830388,4.4114666,-2.335042
53027,1.8389313,2.8814902,4.805735,-1.8158199
53029,1.695711,3.262426,4.434954,-1.1277668
53031,2.8840642,4.3261175,7.522609,-1.5307047
53033,-0.89476085,6.9510064,7.0495296,-0.57632625
53035,1.2101216,3.0400486,3.8944788,-0.94632566
53037,1.9355912,3.8183284,5.2004504,-1.4514064
53039,2.5517235,3.8817558,7.4563637,-0.7740395
53041,1.3288614,2.3091571,3.5386884,-1.2533437
53043,2.0966425,2.3050115,4.621257,-1.5223355
53045,0.7197322,1.5113251,2.438237,-0.1602579
53047,2.3798747,3.2223337,4.9134955,-2.6384234
53049,2.8906188,3.4313884,7.5050945,-1.6846949
53051,1.7668839,1.4751359,3.77468,-1.3032848
53053,0.4070475,3.462533,3.936851,-0.5130322
53055,3.7567008,4.201434,8.284201,-2.5255291
53057,1.5421159,3.1178832,4.1355734,-1.2048992
53061,0.6603005,3.5810957,4.233491,-0.46349636
53063,0.9152764,4.444744,4.708797,-1.7333347
53065,1.1400418,2.0272844,2.7583354,-1.1920296
53067,1.3751678,3.5975437,4.5201783,-1.215015
53071,2.21227,4.5247765,5.6589,-2.791456
53073,1.7505249,4.7702146,6.2539005,-1.563974
53075,1.8093385,4.718851,5.601213,-2.5720131
53077,1.6131247,3.6186109,4.330555,-2.2714255
54001,0.65259796,1.4290124,2.063903,-1.5379343
54003,0.65022725,2.088147,2.3427033,-1.0313741
54005,0.32394636,0.9606914,1.7858648,-1.2279403
54009,1.0199444,2.6489813,3.3835177,-2.0152352
54011,0.8632029,3.6900086,4.5001817,-2.4512832
54019,0.36672443,1.8372934,2.3029447,-1.4902209
54023,0.8922977,2.2735448,3.274962,-2.2476423
54025,0.9316766,2.6973271,2.7514672,-1.8012136
54029,1.4630796,3.0568657,4.7459106,-1.7445809
54033,1.0697168,3.1248653,4.207577,-2.4054484
54037,0.32196856,1.1721919,2.049315,-0.30415872
54039,0.8036852,3.5969813,4.08535,-2.3658316
54043,0.41711867,1.761858,3.6783898,-0.9981108
54045,0.43686968,1.6840442,2.5702813,-1.9984828
54047,0.16040291,0.9027832,2.9476502,-1.032478
54049,0.84295547,2.6998217,3.227793,-1.8477639
54051,0.8099645,2.6599495,2.9745965,-2.0857065
54055,1.0333204,2.8036857,3.116548,-2.03008
54057,0.9370749,1.7519562,3.3362682,-2.0814252
54059,-0.072019204,1.3845693,3.2128534,-1.3427786
54061,1.1203555,4.130606,4.501365,-2.1014404
54063,0.24822177,0.5102065,1.5225023,-0.599723
54065,0.39871472,0.55644757,1.6424758,-0.32505092
54067,0.3604957,1.1009004,1.7275914,-1.1685375
54069,1.0387315,3.5581334,5.1240654,-2.6384096
54075,1.8191752,2.3264427,4.343242,-2.4313273
54077,0.40357733,1.4963562,1.4345403,-1.2701535
54079,1.2337828,2.526544,3.3361094,-1.3898484
54081,0.76319814,2.8721852,3.3676445,-2.2946358
54083,0.9982841,3.239947,3.2472084,-2.4491835
54097,0.3995967,2.0054293,2.175091,-1.7853523
54099,0.5478386,2.2928624,2.6216044,-2.2472265
54103,0.9917605,1.4120864,3.1751285,-1.7594386
54107,1.0547515,3.3530848,3.3472788,-2.433914
54109,0.4715168,1.5473839,2.3405902,-0.94392335
55003,2.3216047,3.6700792,5.5018926,-2.6422718
55005,1.8203168,3.4846926,4.3678246,-2.0993323
55007,1.958952,2.8762689,4.350488,-1.8695248
55009,1.5131764,4.293306,4.486619,-2.0679436
55011,1.8453313,2.5108624,4.024894,-1.3758544
55013,1.1097469,2.080014,2.6300461,-1.3723849
55015,1.637079,3.4819078,3.4634552,-1.8044025
55017,1.3051852,3.2164133,3.3241818,-1.8167061
55019,1.2607983,3.451065,4.9319677,-2.2822583
55021,1.2593287,2.8045473,3.1943994,-1.4545077
55023,1.4868569,2.8681853,3.8330698,-2.0830672
55025,0.8133688,5.4189434,5.752881,-1.8263081
55027,1.3461956,3.0488923,3.2170756,-1.6814502
55029,3.0244012,3.9454377,6.2032943,-2.4079123
55031,1.3283828,3.5073051,4.508092,-2.1553738
55033,1.526309,3.1238265,3.3353794,-1.7143115
55035,1.6867688,4.5434246,5.0443926,-2.3144634
55039,1.4975984,3.754227,4.1859884,-2.0031185
55043,1.8092995,3.124343,4.1750426,-2.2581558
55045,1.584392,2.7230253,3.6202755,-1.7322596
55047,1.1044017,2.932688,3.846682,-1.9036478
55049,1.1020403,2.3981662,2.6475158,-1.4166586
55053,1.0441725,2.5291336,2.894555,-1.719359
55055,1.3764017,3.058959,3.604306,-1.5845553
55057,1.821393,3.3212855,4.5931334,-1.4352907
55059,1.2655326,3.1726532,3.71983,-1.5366813
55061,1.5561574,2.859986,3.0282252,-1.6488656
55063,1.622173,4.61581,5.353503,-2.1944644
55067,1.2999835,2.842404,3.433506,-2.1437037
55069,1.3731275,3.0031345,3.1054444,-2.0379577
55071,1.5793872,3.7460003,4.109709,-2.1483986
55073,1.7794402,3.9000876,4.3851113,-2.2650547
55075,1.6043873,3.2396042,3.3801622,-2.1340015
55077,1.1697998,2.1491015,2.9612114,-1.2283586
55079,-0.3136742,5.6202445,5.7759433,-2.0243597
55081,1.2055914,3.573124,4.076162,-2.4743564
55083,1.0520084,2.1766,2.1966095,-1.3191246
55085,1.7010083,3.1875107,3.7820075,-2.0764503
55087,1.7366853,3.9534338,4.3543763,-1.9259032
55089,1.7757926,3.5678132,4.3489285,-1.6332868
55093,2.032211,3.5225325,5.0934267,-0.7648506
55095,1.41415,1.9454508,3.3037484,-1.0930432
55097,1.8400819,4.186277,4.4809937,-1.9625558
55099,1.6056068,2.612553,3.8296275,-1.9537503
55101,1.3777897,3.376067,4.04873,-1.6829711
55103,1.173631,2.7929711,3.4821424,-1.9418555
55105,1.223814,3.3362694,3.8571103,-1.7786928
55109,1.3347433,2.8770483,3.2515357,-1.1410365
55111,1.6080427,3.171643,4.0879736,-1.891199
55113,1.7493759,3.401779,4.04632,-1.9405171
55115,1.2152228,2.9758918,3.3519933,-2.13308
55117,1.7275996,4.1670003,4.480351,-2.3419483
55121,1.7992883,3.1969776,4.405352,-1.7631832
55123,1.0210176,2.948977,4.052304,-2.1265845
55125,2.4517074,4.0255246,5.6699724,-1.9780248
55127,1.4783187,3.3226683,3.7338274,-1.5825292
55129,1.6993281,3.167293,3.9177892,-1.8225769
55131,1.2628741,2.8994107,3.2009642,-1.2978251
55133,1.512749,4.02324,4.2756906,-1.5218794
55135,1.4304085,3.156688,4.2300944,-1.6049083
55137,1.1357148,2.1498485,3.074225,-1.2739844
55139,1.6050212,4.297972,4.6752863,-2.10427
55141,1.5782123,3.7349572,4.2147803,-2.0883613
56001,1.9065512,4.839013,5.1327987,-2.5929198
56003,2.3921134,3.82455,4.8232026,-2.1522772
56005,1.6006486,3.6441152,3.6731412,-1.9001456
56007,2.3543005,4.0740232,5.770001,-2.7340147
56011,2.421853,2.277079,4.6340747,-1.7395116
56013,1.9675009,4.1041408,4.430174,-2.4638772
56015,1.9568534,3.9718175,4.4559784,-2.950163
56019,2.8901763,3.6709754,5.598995,-2.5780964
56021,1.6245303,4.303249,4.1967664,-2.3376467
56023,2.6477919,4.0657525,7.003562,-0.7887182
56025,1.6032332,3.936677,3.8571315,-2.248142
56029,2.2638237,4.436112,4.6466074,-2.2569294
56033,2.309785,4.355606,5.1476502,-2.5744174
56035,2.9921494,4.036522,7.0675044,-0.801273
56037,1.5270059,3.0943944,3.1597176,-1.6067106
56039,4.1377487,5.4465575,9.43038,-1.8416268
56045,2.0244412,1.3279904,4.2644434,-1.2681421
